date,opt_portfolio,equal_weight,btc_only
2025-06-02,0.988609315350335,0.993808218057069,0.9948915340114027
2025-06-09,0.9854493904124887,0.9945407241641324,0.9975598315666109
2025-06-16,0.9884694163163478,0.9972841479835322,1.0034787465481767
2025-06-23,0.9784149457517444,0.9898974440587534,0.9940128398554824
2025-06-30,0.9792973911039121,0.9912083501642557,0.9937053155917168
2025-07-07,0.986370301386107,0.9901314919831969,0.9908636070872677
2025-07-14,0.9863016052738195,0.9895217655450498,0.9934699948720042
2025-07-21,0.9839408015112945,0.9848192498858732,0.9950659128880232
2025-07-28,0.9922914428924801,0.988041381687467,1.0035109723635596
