time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2020-10-19,48.6,48.0,47.58,465002.26,22332596.02,48.03,multiply,BTC,LTC
2020-10-20,49.07,46.46,48.03,514687.91,24151280.38,46.92,multiply,BTC,LTC
2020-10-21,55.08,46.91,46.93,926503.81,47677510.5,53.14,direct,,LTC
2020-10-22,57.16,53.83,53.1,1591845.18,86684133.03,54.46,multiply,BTC,LTC
2020-10-23,56.65,53.52,54.46,1146900.93,63594325.25,55.45,multiply,BTC,LTC
2020-10-24,59.84,55.89,55.45,1272903.0,75454638.79,59.28,multiply,BTC,LTC
2020-10-25,60.13,57.0,59.28,1142203.83,67239280.12,58.87,multiply,BTC,LTC
2020-10-26,59.22,56.2,58.87,1090529.76,62027325.48,56.88,multiply,BTC,LTC
2020-10-27,60.6,57.27,56.88,800335.15,46383141.05,57.95,multiply,BTC,LTC
2020-10-28,58.52,55.38,57.95,590756.94,32988418.06,55.84,multiply,BTC,LTC
2020-10-29,57.28,54.48,55.84,633894.61,34825635.23,54.94,multiply,BTC,LTC
2020-10-30,55.99,53.69,54.94,885000.43,47855404.13,54.07,multiply,BTC,LTC
2020-10-31,56.11,54.68,54.07,892937.54,49820006.36,55.79,multiply,BTC,LTC
2020-11-01,55.89,54.48,55.79,676250.28,37625641.79,55.64,multiply,BTC,LTC
2020-11-02,55.75,53.63,55.64,789768.14,42561706.03,53.89,multiply,BTC,LTC
2020-11-03,56.11,52.59,53.89,394510.08,21300211.89,53.99,multiply,BTC,LTC
2020-11-04,55.29,53.22,53.99,450019.06,24650359.85,54.78,multiply,BTC,LTC
2020-11-05,59.68,54.71,54.71,263635.36,15098131.55,59.0,direct,,LTC
2020-11-06,63.67,58.71,59.0,418071.05,25696084.21,63.36,direct,,LTC
2020-11-07,64.7,57.27,63.36,366048.51,22503718.44,58.98,direct,,LTC
2020-11-08,62.0,58.71,58.98,187767.53,11333199.87,61.0,direct,,LTC
2020-11-09,61.7,57.49,61.0,229145.64,13661936.57,59.24,direct,,LTC
2020-11-10,59.62,57.21,59.24,214624.85,12515879.97,57.96,direct,,LTC
2020-11-11,60.59,57.91,57.96,405382.15,24184220.08,59.33,direct,,LTC
2020-11-12,60.79,57.73,59.33,417583.95,24624655.19,60.75,direct,,LTC
2020-11-13,67.05,60.45,60.81,2067879.82,136347135.4,65.94,multiply,BTC,LTC
2020-11-14,65.25,63.11,65.94,1105442.89,70604360.31,63.87,multiply,BTC,LTC
2020-11-15,63.92,61.77,63.87,660016.83,41146870.53,62.34,multiply,BTC,LTC
2020-11-16,74.58,62.18,62.36,1294427.63,89829616.15,73.84,direct,,LTC
2020-11-17,79.9,73.11,73.89,2342678.74,178985187.27,76.4,multiply,BTC,LTC
2020-11-18,77.13,68.56,76.39,1057099.95,77245625.97,73.52,direct,,LTC
2020-11-19,83.47,71.54,73.52,1455902.36,114184671.78,81.65,direct,,LTC
2020-11-20,85.66,80.15,81.65,1151910.32,95127667.38,82.62,direct,,LTC
2020-11-21,88.44,80.53,82.62,1337660.66,112910278.35,87.17,direct,,LTC
2020-11-22,87.95,78.56,87.17,1087772.71,91186754.22,82.95,direct,,LTC
2020-11-23,90.89,80.9,82.95,1437185.79,124889610.01,89.14,direct,,LTC
2020-11-24,93.97,86.29,89.14,1487577.21,133554057.46,89.3,direct,,LTC
2020-11-25,90.66,78.31,89.3,1006402.73,86556944.23,81.77,direct,,LTC
2020-11-26,83.21,64.65,81.77,1880320.69,135853651.83,71.03,direct,,LTC
2020-11-27,73.53,65.44,71.03,1236137.29,85459671.17,69.19,direct,,LTC
2020-11-28,74.97,68.41,69.19,949192.65,68144692.35,72.75,direct,,LTC
2020-11-29,80.64,74.22,72.75,1892901.79,149579099.6,79.02,multiply,BTC,LTC
2020-11-30,88.4,76.84,78.98,1375213.91,114339625.92,87.67,direct,,LTC
2020-12-01,92.91,80.08,87.67,2252551.78,197272725.99,85.16,direct,,LTC
2020-12-02,90.63,83.03,85.16,1256843.01,109385061.74,89.04,direct,,LTC
2020-12-03,91.26,85.58,89.04,906741.86,80362893.53,89.08,direct,,LTC
2020-12-04,89.86,78.04,89.08,923032.01,78111683.33,79.68,direct,,LTC
2020-12-05,84.29,78.74,79.68,546650.87,44835840.77,83.17,direct,,LTC
2020-12-06,85.16,80.4,83.17,437464.03,36332676.31,83.68,direct,,LTC
2020-12-07,86.82,81.81,83.68,563024.28,47235868.11,83.47,direct,,LTC
2020-12-08,84.77,75.58,83.47,765989.26,61012853.29,76.74,direct,,LTC
2020-12-09,78.16,72.23,76.74,858011.79,65221756.53,77.45,direct,,LTC
2020-12-10,76.32,74.12,77.43,916423.74,68456096.15,74.7,multiply,BTC,LTC
2020-12-11,75.03,70.04,74.68,828629.94,59546397.02,72.17,direct,,LTC
2020-12-12,77.52,75.22,72.19,993895.06,76221671.5,76.69,multiply,BTC,LTC
2020-12-13,84.31,75.62,76.65,680931.01,54781896.48,82.22,direct,,LTC
2020-12-14,82.97,79.18,82.22,569212.9,46244608.4,82.36,direct,,LTC
2020-12-15,84.88,80.48,82.36,715751.91,58947328.27,81.37,direct,,LTC
2020-12-16,93.19,78.57,81.37,1584823.21,137340007.79,93.1,direct,,LTC
2020-12-17,109.77,90.48,93.1,2660393.5,266887441.24,101.13,direct,,LTC
2020-12-18,112.78,99.33,101.13,1834417.74,197496854.37,109.44,direct,,LTC
2020-12-19,124.29,105.47,109.44,1746688.04,202264988.09,119.98,direct,,LTC
2020-12-20,123.14,109.89,119.98,1842863.49,215486578.59,114.69,direct,,LTC
2020-12-21,118.69,100.71,114.69,2012207.68,217289007.29,104.53,direct,,LTC
2020-12-22,114.55,98.38,104.53,1913257.79,204917853.99,114.45,direct,,LTC
2020-12-23,117.2,95.35,114.45,2514174.14,269985576.47,102.39,direct,,LTC
2020-12-24,112.26,98.67,102.39,1579762.44,165646552.93,111.26,direct,,LTC
2020-12-25,128.49,108.32,111.26,1960081.82,233083281.12,127.63,direct,,LTC
2020-12-26,134.93,124.9,127.63,2048266.67,266884584.17,129.5,direct,,LTC
2020-12-27,139.22,121.67,129.5,2680583.37,352297938.47,127.66,direct,,LTC
2020-12-28,136.99,126.38,127.66,1354413.94,178191635.72,129.7,direct,,LTC
2020-12-29,130.65,120.06,129.7,1102009.92,138554332.54,128.68,direct,,LTC
2020-12-30,132.88,122.79,128.68,1099291.31,140699275.18,130.04,direct,,LTC
2020-12-31,130.32,122.09,130.04,842510.32,105772380.13,124.38,direct,,LTC
2021-01-01,134.07,123.16,124.38,994192.19,127656503.43,126.49,direct,,LTC
2021-01-02,141.72,123.65,126.49,1847853.21,246193745.33,136.99,direct,,LTC
2021-01-03,164.65,135.51,136.99,2617045.58,392291287.85,161.35,direct,,LTC
2021-01-04,173.8,140.8,161.35,2529372.56,394314853.48,155.52,direct,,LTC
2021-01-05,163.18,146.89,155.52,1566584.59,243261770.18,158.85,direct,,LTC
2021-01-06,169.83,155.31,158.85,1644531.94,268643787.9,169.27,direct,,LTC
2021-01-07,181.2,162.28,169.27,2240161.53,382809175.05,169.66,direct,,LTC
2021-01-08,181.54,150.29,169.66,2186416.07,368378852.78,172.41,direct,,LTC
