time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2020-02-21,266.98,257.48,257.71,3434048.33,912166977.09,265.62,multiply,BTC,ETH
2020-02-22,265.77,259.49,265.62,1742726.37,456762597.05,262.1,multiply,BTC,ETH
2020-02-23,275.58,269.39,262.1,2618558.08,721610483.07,275.58,multiply,BTC,ETH
2020-02-24,268.57,261.9,275.58,1777330.6,472525409.3,265.86,multiply,BTC,ETH
2020-02-25,257.03,246.6,265.86,3217338.12,793992744.73,246.79,multiply,BTC,ETH
2020-02-26,234.61,218.43,246.79,5096383.71,1141439327.42,223.97,multiply,BTC,ETH
2020-02-27,234.92,217.36,223.97,4720134.84,1074277672.87,227.59,multiply,BTC,ETH
2020-02-28,229.75,220.69,227.59,4201511.4,956885208.27,227.75,multiply,BTC,ETH
2020-02-29,227.14,217.91,227.75,5265472.33,1147393678.32,217.91,multiply,BTC,ETH
2020-03-01,222.71,214.93,217.91,4074524.49,889328823.45,218.27,multiply,BTC,ETH
2020-03-02,234.41,226.74,218.27,4139639.56,960775712.96,232.09,multiply,BTC,ETH
2020-03-03,229.13,222.91,232.09,4603088.97,1030922185.77,223.96,multiply,BTC,ETH
2020-03-04,227.5,222.5,223.96,3477977.96,782099795.13,224.87,multiply,BTC,ETH
2020-03-05,233.59,227.14,224.87,3489257.08,798259018.15,228.78,multiply,BTC,ETH
2020-03-06,245.77,230.84,228.78,3861984.61,948818789.11,245.68,multiply,BTC,ETH
2020-03-07,244.59,237.11,245.68,3915114.36,930388899.37,237.64,multiply,BTC,ETH
2020-03-08,215.06,197.74,237.64,4423300.22,883552623.46,199.75,multiply,BTC,ETH
2020-03-09,207.83,196.31,199.75,4444746.76,902545227.85,203.06,multiply,BTC,ETH
2020-03-10,202.97,198.0,203.06,4487519.67,900211302.18,200.6,multiply,BTC,ETH
2020-03-11,203.16,190.05,200.6,4427030.32,862475052.76,194.82,multiply,BTC,ETH
2020-03-12,120.81,105.22,194.82,7856259.11,866028497.69,110.23,multiply,BTC,ETH
2020-03-13,140.36,125.16,110.23,10980332.09,1484342374.16,135.18,multiply,BTC,ETH
2020-03-14,126.54,121.72,135.18,3081732.5,378141871.11,122.7,multiply,BTC,ETH
2020-03-15,127.6,119.25,122.7,3660808.54,452622446.96,123.64,multiply,BTC,ETH
2020-03-16,117.55,109.98,123.64,5953248.59,662853450.74,111.34,multiply,BTC,ETH
2020-03-17,120.2,115.13,111.34,4440425.33,515981234.12,116.2,multiply,BTC,ETH
2020-03-18,119.3,116.98,116.2,3527675.95,418382877.77,118.6,multiply,BTC,ETH
2020-03-19,138.67,132.91,118.6,3929460.13,537587654.84,136.81,multiply,BTC,ETH
2020-03-20,140.89,127.48,136.81,4153651.53,553741275.76,133.31,multiply,BTC,ETH
2020-03-21,133.7,130.85,133.31,2702792.47,359011975.68,132.83,multiply,BTC,ETH
2020-03-22,125.42,121.17,132.83,2528867.43,309805765.33,122.51,multiply,BTC,ETH
2020-03-23,138.33,133.06,122.51,1717734.85,234709856.11,136.64,multiply,BTC,ETH
2020-03-24,142.92,138.46,136.64,1691896.6,235170035.84,139.0,multiply,BTC,ETH
2020-03-25,141.05,135.69,139.0,1290204.79,175760951.78,136.23,multiply,BTC,ETH
2020-03-26,139.42,136.44,136.23,1168908.93,162254253.25,138.81,multiply,BTC,ETH
2020-03-27,132.32,129.83,138.81,1174339.63,154633712.05,131.68,multiply,BTC,ETH
2020-03-28,132.55,127.99,131.68,1248270.98,163822790.2,131.24,multiply,BTC,ETH
2020-03-29,125.11,122.76,131.24,902059.46,112330013.27,124.53,multiply,BTC,ETH
2020-03-30,136.39,131.01,124.53,1170545.56,154854263.42,132.29,multiply,BTC,ETH
2020-03-31,133.93,131.17,132.29,879133.02,117010142.69,133.1,multiply,BTC,ETH
2020-04-01,140.94,135.87,133.1,1441456.61,196140910.28,136.07,multiply,BTC,ETH
2020-04-02,143.78,138.81,136.07,1819978.87,257461293.94,141.46,multiply,BTC,ETH
2020-04-03,142.16,138.92,141.46,1413787.73,200026090.18,141.48,multiply,BTC,ETH
2020-04-04,146.53,143.02,141.48,1051434.17,151966376.58,144.53,multiply,BTC,ETH
2020-04-05,143.97,141.94,144.53,751599.88,107344500.8,142.82,multiply,BTC,ETH
2020-04-06,172.51,154.37,142.82,2591346.45,445136319.82,171.78,multiply,BTC,ETH
2020-04-07,171.69,163.84,171.78,2681474.14,441638538.53,164.7,multiply,BTC,ETH
2020-04-08,173.28,167.83,164.7,1667960.07,288902140.84,173.21,multiply,BTC,ETH
2020-04-09,172.01,169.38,173.21,1256713.57,213503155.75,169.89,multiply,BTC,ETH
2020-04-10,160.43,154.79,169.89,2099659.74,332080651.73,158.16,multiply,BTC,ETH
2020-04-11,160.14,156.62,158.16,1290503.64,204612645.49,158.55,multiply,BTC,ETH
2020-04-12,160.4,157.7,158.55,1196952.53,190086914.77,158.81,multiply,BTC,ETH
2020-04-13,158.52,155.09,158.81,1507948.71,236456264.65,156.81,multiply,BTC,ETH
2020-04-14,160.08,156.99,156.81,1127461.18,178860313.52,158.64,multiply,BTC,ETH
2020-04-15,155.06,151.55,158.64,1292083.72,197615790.67,152.94,multiply,BTC,ETH
2020-04-16,175.66,163.21,152.94,2902276.9,500930041.32,172.6,multiply,BTC,ETH
