time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2024-11-13,645.34,609.6,625.97,53679.06,33363885.14,621.54,multiply,BTC,BNB
2024-11-14,635.79,594.05,621.54,72315.84,45030551.06,622.69,multiply,BTC,BNB
2024-11-15,649.25,612.55,622.69,32380.51,20055930.1,619.38,multiply,BTC,BNB
2024-11-16,629.52,613.84,619.38,19549.48,12181040.77,623.09,multiply,BTC,BNB
2024-11-17,642.8,608.2,623.09,24273.38,15020470.62,618.8,multiply,BTC,BNB
2024-11-18,629.98,609.98,618.8,28023.43,17352442.79,619.21,multiply,BTC,BNB
2024-11-19,632.79,607.1,619.21,27099.87,16710216.11,616.62,multiply,BTC,BNB
2024-11-20,630.74,604.03,616.62,20049.43,12150224.57,606.01,multiply,BTC,BNB
2024-11-21,637.28,609.42,606.01,51444.45,32029792.04,622.61,multiply,BTC,BNB
2024-11-22,643.97,617.13,622.61,30375.3,19250914.6,633.77,multiply,BTC,BNB
2024-11-23,677.51,625.6,633.77,74632.63,48572547.92,650.82,multiply,BTC,BNB
2024-11-24,687.01,647.31,650.82,57127.47,37729645.13,660.45,multiply,BTC,BNB
2024-11-25,637.65,620.25,660.45,29498.64,18760353.36,635.97,multiply,BTC,BNB
2024-11-26,630.83,598.11,635.97,32024.46,19633903.41,613.09,multiply,BTC,BNB
2024-11-27,675.58,639.0,612.85,27325.99,17621281.42,644.85,multiply,ETH,BNB
2024-11-28,666.34,638.7,644.83,38928.4,25459287.38,654.0,multiply,BTC,BNB
2024-11-29,671.27,651.96,654.0,20758.48,13596406.87,654.98,multiply,BTC,BNB
2024-11-30,674.16,645.7,654.98,30626.47,20029525.3,653.99,multiply,BTC,BNB
2024-12-01,663.79,649.69,654.52,21637.39,14202051.93,656.37,multiply,ETH,BNB
2024-12-02,657.31,636.13,656.42,31428.99,20363347.06,647.92,multiply,BTC,BNB
2024-12-03,749.3,637.16,647.92,104056.99,76512163.66,735.29,multiply,BTC,BNB
2024-12-04,810.46,725.43,735.29,143880.81,106535325.84,740.44,multiply,BTC,BNB
2024-12-05,737.22,668.51,740.44,105698.01,75881352.53,717.91,multiply,BTC,BNB
2024-12-06,751.73,720.76,717.91,44727.0,32711227.35,731.35,multiply,BTC,BNB
2024-12-07,761.44,730.16,731.35,36251.63,27197686.12,750.25,multiply,BTC,BNB
2024-12-08,765.8,742.33,750.25,18212.38,13523253.56,742.53,multiply,BTC,BNB
2024-12-09,721.76,664.92,742.53,47121.82,32497192.73,689.64,multiply,BTC,BNB
2024-12-10,697.0,659.11,689.64,41317.95,27983894.11,677.28,multiply,BTC,BNB
2024-12-11,715.71,695.97,677.28,40082.28,28529011.36,711.76,multiply,BTC,BNB
2024-12-12,720.2,699.19,711.76,34433.61,24313444.44,706.1,multiply,BTC,BNB
2024-12-13,730.09,709.4,706.1,31778.53,23065858.28,725.83,multiply,BTC,BNB
2024-12-14,731.01,708.4,725.83,17683.5,12657909.85,715.8,multiply,BTC,BNB
2024-12-15,737.13,717.92,715.8,14039.46,10087987.43,718.55,multiply,BTC,BNB
2024-12-16,731.38,712.5,718.55,26768.92,19294235.13,720.77,multiply,BTC,BNB
2024-12-17,732.58,708.17,720.77,25040.35,17969292.87,717.61,multiply,BTC,BNB
2024-12-18,693.62,673.79,717.61,24946.71,17116159.21,686.11,multiply,BTC,BNB
2024-12-19,676.9,655.37,686.11,32521.0,21626970.11,665.02,multiply,BTC,BNB
2024-12-20,681.94,650.66,665.02,40408.6,27410152.35,678.32,multiply,BTC,BNB
2024-12-21,685.33,653.44,678.32,29885.52,19815998.08,663.06,multiply,BTC,BNB
2024-12-22,656.85,643.44,663.06,13931.13,9045951.5,649.33,multiply,BTC,BNB
2024-12-23,703.58,643.88,649.33,42819.83,29689099.94,693.35,multiply,BTC,BNB
2024-12-24,728.41,692.02,693.35,24880.53,17328312.5,696.46,multiply,BTC,BNB
2024-12-25,718.05,700.96,696.46,14754.02,10363922.17,702.45,multiply,BTC,BNB
2024-12-26,701.34,673.21,702.45,27437.45,18893711.43,688.61,multiply,BTC,BNB
2024-12-27,693.75,672.0,688.61,27149.94,18756041.38,690.83,multiply,BTC,BNB
2024-12-28,732.2,697.19,690.83,32571.88,23480316.42,720.88,multiply,BTC,BNB
2024-12-29,712.31,692.85,720.88,19145.97,13277781.28,693.5,multiply,BTC,BNB
2024-12-30,704.48,685.03,693.5,21837.91,15376316.93,704.11,multiply,BTC,BNB
2024-12-31,714.64,692.59,704.11,13245.5,9283861.15,700.91,multiply,BTC,BNB
2025-01-01,716.63,702.47,700.91,9886.94,6984466.07,706.43,multiply,BTC,BNB
2025-01-02,725.59,699.72,706.43,22101.2,15595331.43,705.63,multiply,BTC,BNB
